ID,Comment Text,Token Count,Label
566,Ổng mà tự_sát là kết bài luôn,9,Không ủng hộ
567,"Đúng nhận , sai làm lớn chuyện",8,Trung lập
568,Ảnh xĩu rồi nên không giải_thích được đâu,10,Không ủng hộ
569,Quen nhỏ_tuổi bình_thường mà nếu không quan_hệ,10,Trung lập
570,Im để còn tung 196 tấm ảnh nữa,8,Không liên quan
571,lên_tiếng lại thêm drama nữa=,8,Trung lập
572,anh hãy im_lặng đi,5,Không ủng hộ
573,"công_bố lý_do chia_tay đi , cái quan_trọng nhứt sao không nói mà lôi tiền ra nói dị ...",23,Trung lập
574,Giờ chỉ còn cách ảnh công_khai mang bầu với jack thì may_ra còn cứu được,17,Không liên quan
575,hên quá không khoái cha này,6,Không ủng hộ
576,sameetại nhìn mặt ban_đầu thấy không có thiện_cảm,12,Không ủng hộ
577,tao thì thấy mặt ổng không hợp gu,8,Không liên quan
578,nhìn vô là thấy hiện rõ chữ đểu liền,9,Không ủng hộ
579,xem IG mình rạo rự.c cực : x,12,Không liên quan
580,giống tui nhìn thấy đỉu vô_cùng,8,Không ủng hộ
581,đúng rồi thấy mọi người thích quan_trọng mà tao nhìn vô không có mê,15,Không liên quan
582,Same nhìn mặt không hợp,6,Không liên quan
583,Không hợp gu=,4,Không liên quan
584,Mọi người thấy chưa có người còn thứ dữ hơn jack của tao . Mong mọi người tha_thứ cho jack,21,Không liên quan
585,tao còn không biết,4,Trung lập
586,"ké , mới_đầu nhìn là thấy cấn cấn rồi",10,Không ủng hộ
587,"còn tui khoái cha này nè , giờ không biết sao luon",14,Trung lập
588,có người mất mà bạn còn bảo hên …,10,Không ủng hộ
589,"hên ở đây là ổng bị phui tanh_bành vì từ đầu không có thiện_cảm , và hên vì ổng lòi mặt chuột bá dơ . Chứ Kim sae ron tao thích mấy vai nhí của bả nha",42,Không ủng hộ
590,tui anti đó giờ luôn mặt đểu_cáng,8,Không ủng hộ
591,Phải_chi Dispatch khui ảnh hẹn_hò của hai người dưới hình_thức khác chứ không phải dưới tình_trạng sau khi c ấy đã mất như_vậy,28,Trung lập
592,Đợi tới giờ Dispacth mới lên_tiếng bảo_vệ Kim sae ron,15,Không ủng hộ
593,"deal được thì tung chi , nào lợi nó mới làm",12,Không ủng hộ
594,lúc ảnh kề má bị lộ Kim sae ron bị đag đà drama mà bồ fan Kim_soo hyun còn tràn vào nói_chung lúc đó rối lắm giờ lộ ra mới dè,35,Không ủng hộ
595,Có lợi mới làm_bạn ơi cũng phải có tí cơm đổ mồm thì mới kiếm ảnh được chứ,19,Trung lập
596,Người_nhà chỉ khui đầu_tiên mà,7,Trung lập
597,cái lợi nó quan_trọng hơn tình người,8,Không ủng hộ
598,"Ê thiệt á , biết đăng lên mình cũng tù mò cũng drama đồ đó mình cũng thích coi ; mà con_bé nó mất rồi mọi người vẫn ngày_ngày đăng hình lên xâu_xé quá_khứ của em , tội ghê .",45,Trung lập
599,"nó khui được từ lâu , chẳng_qua nó bị tiền bịt miệng nên im_lặng , giờ giữ thông_tin đó cũng không có lợi nên tung ra để tăng view thui",35,Trung lập
600,dispatch luôn làm cho ta bất_ngờ vào những dịp ta không ngờ tới luôn mà,17,Trung lập
601,"Tao có hơi tối cổ không , qua vụ này tao mới Kim_soo hyun :",18,Trung lập
602,ai cứu anh kim_soo hyun đây,7,Trung lập
603,Mọi người thấy chưa có người còn thứ dữ hơn jack của tao . Mong mọi người tha_thứ cho jack,21,Không liên quan
604,"Nếu năm ấy anh không lạnh_nhạt , có_lẽ Kim sae ron đã không phải ra đi như thế_này",23,Không ủng hộ
605,chia_tay tận 4 năm giờ muốn làm gì nữa mẹ,11,Không ủng hộ
606,"Người ta liên_hệ để thoả_thuận trả nợ , chứ không có đòi quay lại đâu mà làm cái nết hl vậy",24,Không ủng hộ
607,12 tỉ chứ không phải rát nhé .,9,Không liên quan
608,Vô trang tao xem bài viết mới đi rồi biết,10,Không liên quan
609,Thiệt tụi nó xem 12 tỷ người ta làm ra như lá mít rụng dậy á gặp tụi nó chắc thuê gian hồ kéo đến đòi rồi chứ ở đó mà cho thời_gian 2-3 năm trời không trả được 1 đồng gặp tụi nó là còn hơn dậy mà ở đấy đạo_đức giả,55,Không ủng hộ
610,Rồi công_ty đưa sao không kiếm công_ty thoả_thuận mà liên_hệ người_yêu cũ 2-3 năm trời chi dậy . Không có trách_nhiệm trong việc của mình mà bắt ngkhac phải lo cho mình vậy,41,Không ủng hộ
611,"có drama rồi thì đào chiện quá_khứ lên hết cứu mấy má thiệt , trên 18 là được hút thuốc rồi mà :",25,Trung lập
612,Cái ảnh mũi kề mũi = ê nha,8,Không ủng hộ
613,Sốc quá_trời lun,5,Trung lập
614,ủa sao vị,3,Không liên quan
615,đen_tối íi :,5,Không liên quan
616,Ảnh đó chấn_động nhất á bạn,7,Trung lập
617,"vậy mà còn bảo chưa tung hết ảnh nữa , thở máy quá",13,Không ủng hộ
618,vụ này mà làm phim thì khỏi bàn,8,Không liên quan
619,"kiểu gi cũng có phim luôn , kiểu nữ 9 yêu nam 9 đến tận khi ra đi ớ",21,Không liên quan
620,sẽ có phim đó bạn . Các nước bạn đã có ý_tưởng . Nhất_là trung của,18,Không liên quan
621,công_nhận Kim_Soo_Hyun 27 tuổi trông cứ như 17t,12,Không liên quan
622,"Ổng đẹp_trai , trẻ_trung thật chỉ tiếc là tra nam",14,Không ủng hộ
623,"tra gì … yêu ổng không cắm_sừng , không tệ_bạc , sau chia_tay vẫn cho mượn tiền trả nợ , 2 năm sau mới đòi , vậy_mà_tra chỗ nào",41,Ủng hộ
624,uhm mình cũng thấy cái scandal này nhảm quá mà không dám lên_tiếng vì 5 người 10 ý,21,Trung lập
625,"Má ơi , có đọc tin_tức không , Dispatch còn bảo ổng là người chia_sẻ số điện_thoại của Kim sae ron cho báo_chí biết để công_kích bả . Vậy_mà cũng bênh được , quen trẻ vị_thành_niên thôi đã là sai hẳn rồi nha , vậy_mà cũng nói được tao lạy",62,Không ủng hộ
626,"Không nhảm đâu nha bà , có thêm vài bằng_chứng nữa thôi có_khi ổng vô tù như_chơi ấy=",23,Không ủng hộ
627,"Ấu dâm thấy bà lun ấy còn bênh , hồi Kim_Yoo_Jung mới còn nhỏ cái ổng phỏng_vấn ổng bảo mai_mốt muốn đóng chung với bả , muốn bả làm nữ chính của ổng . Hút thuốc thì hút trong phòng kín , người ta đang làm tóc cho mình mà cũng hút được . Drama ông này nhiều lắm , thêm phỏng_vấn với Sulli nữa , tao không muốn lôi ra thôi mà mày nói_chuyện nghe ức_chế quá , bênh vậy_mà cũng bênh được , chịu lun",104,Không ủng hộ
628,suy cho còn người thiệt_thòi vẫn là người con gái nhưng ít_nhất cũng phải tinh táo hãy chua cho mình một con đường đung làm khổ mình vì một loại đàn_ông không đáng,38,Không ủng hộ
629,ảnh thíh skinship quá he,7,Không ủng hộ
630,em buồn lắm Kim_soo hyun à đây mới là KK Couple hả,14,Không liên quan
631,mình thấy có 1 số điểm nghi_vấn nhất là gia_đình bạn nữ ? !,16,Trung lập
632,Người tốt hay gặp kẻ tồi,6,Ủng hộ
633,ủa dụ gì vậy mọi người,6,Trung lập
634,ê từ đầu là tao thấy không có thiện cảmm với ổng . lúc người ta mê ổng nhìu là tao bị dính bùa của anh Biên rồi,30,Không ủng hộ
635,"ê mom này nói đúng thiệt , hồi đó tới giờ tao vẫn mê mỗi ảnh",18,Ủng hộ
636,"ê giống nè , lúc ấy mê anh Biên quên lối về luôn cơ đúng kiểu Kim_Soo_Hyun chỉ còn là cái tên trong mắt tao thôi",29,Không liên quan
637,Anh biên là ai vậy bạn ?,8,Không liên quan
638,2 phim chiếu gần nhau mà tao nhìn anh Biên là có thiện_cảm liền nên không coi tập phim nào của Kim_soo hyun luôn,26,Không ủng hộ
639,tao cũng vị không khác mày,6,Không liên quan
640,"mới nhiêu đây mà tao bất_ngờ quá , tung hết ảnh chắc tao cấp_cứu quá",17,Trung lập
641,từ qua giờ hô_hấp không được bình_thường nữa rồi,11,Không liên quan
642,Yeu trai đẹp khổ lắm vo Tam la co thật,11,Không liên quan
643,"Đúng rồi , trai đẹp + giàu thì có nhiều lựa_chọn bạn gái hơn nên dễ chán người_yêu lắm :",26,Không ủng hộ
644,"dụ gì vậy , kể tao nghe với otp của taoo",15,Trung lập
645,"dạ , 2 người quen nhau , chị này trước gây tai_nạn làm mất điện ở 1 khu bên hàn nên phải đền và ông này cho mượn . Sau đó , 2 người chia_tay trong lúc quen thì Kim_Soo_Hyun phủ_định mối QH với Kim_Sae_Ron rồi đòi tiền đã cho chỉ mượn , chỉ nt bảo cho thêm thời_gian để trả vì gây tai_nạn nên bị mọi người toxic khá nhiều và mất đi sự_nghiệp phải đi làm thêm bên ngoài , mà ông này leak số điện_thoại của chỉ raz khiến người ta điện ồ_ạt làm_phiền chỉ , chỉ lấy số điện_thoại của anh_trai nhắn ổng thì bị ổng chặn , ổng còn kêu công_ty đòi tiền cho ổng nữa , dồn chị này vô đường cùng , do chị là lao_động chính trong gia_đình khi nhỏ mà giờ mất đi sự_nghiệp và còn thiếu nợ nên chỉ gồng_gánh không nổi nên chỉ tự_sát rồi ạ",192,Không ủng hộ
646,Tui thất_vọng về ổng ghê,6,Không ủng hộ
647,ổng bây_giờ không xứng_đáng để bà thất_vọng nữa đâu,12,Không ủng hộ
648,Jack chỉ còn là 1 cái tên,7,Không liên quan
649,mặt ông này mà nhìu người bảo ổng hiền hiền,11,Trung lập
650,Anh là tra nam chính_hiệu đấy,7,Không ủng hộ
651,"Bữa cp của HHI với ổng đang lên cái cũng có người khui tấm ảnh ổng với chỉ kề má nhau nhưng_mà sau nó bị dìm xuống , giờ khui ra tao mới thấy mấy tấm ảnh quen_quen",42,Trung lập
652,ai cũng cứu nhau mà không ai cứu jack làm_sao ? ?,13,Không liên quan
653,sốp còn muốn giữ tên không,7,Không liên quan
654,Tại sốp cũng không nỡ,6,Không liên quan
655,""" Em đã mệt rồi """,8,Không liên quan
656,Thương chỉ sao cho hết,5,Ủng hộ
657,Th đủ wow rồi đó kết bài đi tao định phe trung_lập mà cỡ này chịu,18,Không ủng hộ
658,"Bài_học rút ra ở đây là gi ? Là khi 1th đàn_ông hết tc , đừng níu_kéo lgi , hết qtam là hết qtam , hết yêu là hết yêu , vậy thôi , yêu_thương bthan mình nhiều vào các gái ạ",54,Trung lập
659,có ai cứu anh j97 của tui không ạ,10,Không liên quan
660,Vụ gì vậy tui tối cổ,6,Trung lập
661,"Inbox tớ ạ , tớ kể rõ cho",9,Trung lập
662,Có thôi ngay đi không,5,Không liên quan
663,Thôi được rồi tao chấp_nhận,6,Trung lập
664,Ai tóm_tắt lại drama từ đầu năm nào luôn cho tao được không tao không hiểu gì,18,Trung lập
665,"hiểu sao phủ_nhận tin_đồn hẹn_hò nhanh rồi , là do lúc đó yêu Kim sae ron chứ không phải như chúng_ta nghĩ KJW là ngoại_lệ của ảnh nên mới phủ_nhận muộn như_vậy",43,Không ủng hộ
666,mất rồi mới biết tiếc là sao vậy,8,Trung lập
667,"Không nhen , ai thì tui không biết chứ hồi nhỏ là tôi có xem phim của chị , nghe tin chị mất cũng buồn quá_trời luôn",29,Không liên quan
668,""" em đã mệt rồi """,6,Không liên quan
669,"biết tên thì có th chứ không mê lắm , mê mỗi Park Bo-Gum",18,Không liên quan
670,Tao đã quay xe và xoá hình_ảnh bên titok . Không_thể chấp_nhận được,18,Không ủng hộ
671,may tao không xem phim hàn,6,Không liên quan
672,Còn nữa không để tao uống thuốc chống sốc trước,10,Trung lập
673,hên là không có stan ông nội này,8,Không ủng hộ
674,bả mất rồi mọi người mới thương bả tiếc ghê,10,Không liên quan
675,hiểu cảm_giác của đóm,5,Trung lập
676,kì này sập luôn,4,Không ủng hộ
677,Quen hơn nhiều tuổi thao_túng rất dễ,8,Không ủng hộ
678,thế_mà cũng không đi viếng thảnh_thơi làm_sao,12,Không ủng hộ
679,tao chấp_nhận sự_thật,5,Trung lập
680,Sợ có ảnh ấy quá mấy momm ơi,9,Trung lập
681,Trời ơiiii vỡ tan là thế_này sao,10,Trung lập
682,hên quá đó giờ không ưa trai hàn quéc,10,Không liên quan
683,nhưng_mà anh ơi anh ơi .........................,10,Không liên quan
684,trông dễ_thương mà tiếc nhiều thứ quá,8,Trung lập
685,chắc còn tung tung từ_từ cho sốc từ_từ,10,Trung lập
686,Sợ roii,3,Không liên quan
687,hồi trước cũng thích Kim_Soo_Hyun giờ dù ảnh được tẩy là vẫn không thích nha trời oiii,20,Không ủng hộ
688,tao cần máy_tính thở,5,Không liên quan
689,năm_ngoái còn luỵ nữ_hoàng nói_chuyện mắt cơ giờ hối_hận qa,15,Không ủng hộ
690,"Người_yêu cũ tao cũng sn88 , chia_tay xong nó cũng tuyệt_tình như cha này luôn , mặc_dù có con chung nhưng nó không qtam luôn , tồi",37,Không liên quan
691,Hên quâ cha này không thich,9,Không ủng hộ
692,Nể mấy đứa vẫn bênh Kim_soo hyun bất_chấp bỏ ông này còn Cha Eun_Woo mà đừng có vì thấy đẹp_trai mà bênh bất_chấp mấy má ơi,32,Không ủng hộ
693,"lúc yêu ảnh gửi thư tình , hết yêu gửi giấy nợ",13,Không ủng hộ
694,đã he vậy_mà nhiều đứa còn bênh nữa chứ chịu đấy,12,Không ủng hộ
695,Ủa alo anh Kim_soo Hyun ơi,8,Không liên quan
696,chắc mỗi tao bên ổng ykr ạ,9,Ủng hộ
697,ai tóm_tắt câu_chuyện này cho tui được khom …,12,Trung lập
698,chịu that rồi đó,4,Trung lập
699,đã wow giờ lại càng wow,8,Trung lập
700,nhưng_mà yêu cũng dữ ha tận 6 năm :,10,Trung lập
701,thế_mà vẫn người đổ hết lỗi cho nạn_nhân,10,Không ủng hộ
702,Cái khúc mấy tấm hun là 15 tuổi hả,9,Trung lập
703,10 anh jay 97 liệu có cứu nổi không =,11,Không liên quan
704,Một hồi thấy báo Hàn đăng tin ' ' Kim_soo hyun tự_sát tại nhà_riêng ' ' là kết bài luôn,24,Không ủng hộ
705,không biết 4 năm đó Kim_Sae_Ron suy_nghĩ những gì chịu nhìu cỡ nào mà chọn tự_sát,22,Trung lập
706,Trời cũng không cíu được ảnh,7,Không ủng hộ
707,giờ j97 có bầu mới cứu nỗi Kim_Soo_Hyun,11,Không liên quan
708,mấy mẹ cứ Queen of tears nữa đi,9,Không ủng hộ
709,"ê tối cổ , bà nào kể cho tui hóng zứiiii",14,Trung lập
710,tung thêm nhiều cái nữa là tui bị hen_suyễn bây,11,Không liên quan
711,cách nhau tận 12 t=,6,Trung lập
712,Hên là không mê ông này,7,Không ủng hộ
713,sao sốp vẫn để tên kimkim vậy :,11,Trung lập
714,ê nhưng_mà tui kobt vụ này cs noiir bên hàn không nxxx,18,Trung lập
715,Cỡ đó mà bảo không yêu,7,Không ủng hộ
716,thề vẫn nhiều người Việt mình bênh ô này lắm,10,Không ủng hộ
717,Trời oi thích ảnh nhất vậy_mà,7,Ủng hộ
718,chuyến này tàn_canh gió lạnh ời,7,Không ủng hộ
719,chắc định khui 1/1 nhưng_mà gặp vụ tn máy_bay,12,Không liên quan
720,đủ wow rồi đó,5,Trung lập
721,Hên quá tao không bình_thường cha này,9,Không ủng hộ
722,dụ gì vậy,3,Không liên quan
723,hồng hài_nhi,3,Không liên quan
724,tao đủ wow rồi,5,Không liên quan
