ID,Comment Text,Token Count
954,He definitely wasn’tao acting here,13
955,"10 times when actors weren'tao acting"" ahh",15
956,How yall even like him,8
957,My love from the star still peak,9
958,times when actors weren’tao even acting:,14
959,No not my favorite show,8
960,"finally, someone posted anh video of this i thought no one remembers",23
961,Drake from korea,4
962,pls censor him next time,9
963,now I can'tao unsee it anymore HAHAHAHAHAHAHAHAHAHAHA,22
964,He ruined my favorite drama,10
965,Oh man Im so disappointed,9
966,I’mày scared,6
967,LMAOO HELPP,7
968,that was my favorite kdrama since 2014,12
969,he was enjoying it,7
970,Finally someone made this edit,9
971,Thanks For Reminding Us This.,10
972,STAWPPP,3
973,Stoppppp,4
974,ohhhh myyy goooddd,11
975,Ok sir you've taken this too far,12
976,"they not like us , they not like us",11
977,"my man, elanation needed",9
978,LMAOOO,4
979,I can’tao believe some people are still defending him,18
980,BAE RONA RUNNNNN’ GIRL RUNNN,14
981,Anh MINORRRR,6
982,lol rest!,5
983,Pls you lots should just stop hating Abeg,16
984,"I have strong sense, how didn’tao I notice, not just that he used to be my crush!!!",32
985,"I'mày currently watching the drama and now I'mày feeling like everything that is happening right now actually relates to the drama,I feel so sad for him",46
986,bruh acting was soo good that it doesn'tao look like acting,18
987,"Those videos, top 10 moments where actors were not acting",19
988,Anh friend of mine is 19 years old and the guy is 31 years old ? How will u react in this guys ?,31
989,what'sao going on why is he getting hated and this show I thought there'sao nothing wrong with them I used to watch this when I was anh kid I thought it was cute he loves her,57
990,I guess i know something is off about him because i watched almost all his dramas and movies yet I can'tao bring myself liking him.,47
991,and people still somehow support him,11
992,kim soo hyun the devil,7
993,He looks so goofy like how do girls even like his looks,21
994,Leave Kim so hyun alone we love you,10
995,Everytime i see him he gets scarier and scarier to me,18
996,this girl is kim hyun soo she born in 2000 just like kim saeron she was 13 here and kim saeron was 13 too and he was 25,34
997,"is it proven or still an allegations? what anh waste, he'sao anh good actor",26
998,LMAO HIS STRAIGHT FACE,12
999,Abeg em don do!!,8
1000,The way I was about to recommend this drama to someone and then the news instantly came out………..,30
1001,dawg i just finished that drama,11
1002,I always hated him! I can read people,13
1003,wahala yin poor ooo,9
1004,“ 10 ten times when actors weren’tao acting”,15
1005,"Just let God and karma be the judge and stop leading celebs to their early graves. you might regret it if he is to die now, dnt be too quick to Judge. fighting for peace & truth",59
1006,"anit this anh scene from his kdrama called ""love from another star""? also this is anh flashback scene.",31
1007,considering the situation this man is in he is not safe #PROTECTKIMSOOHYUN,28
1008,All these pdfs gotta be converted into word files ugh,18
1009,im so scared now,6
1010,I'mày sorry but everyone still loves Kim soo hyun :,17
1011,please stop guys I'mày not fan of Kim So Hyun but please leave this My love from the star... I really love This kdrama and I always rewatch this when I'mày sad and now I can'tao watch this normally,58
1012,Not enough proof yet that kim so huyn dated with children,19
1013,y'all want to see Kim Soo hyun before y'all rest ok same people that bullied sae-ron to her death now acting as if they care about her,44
1014,guys elain what'sao happening with kim soo hyun?,18
1015,Biggest flex I never found him attractive only his female leads bruh,25
1016,GAME IS GAME,7
1017,who is the director? they did it on purpose ..,16
1018,The evidence we have as of right now says he’sao guilty so HE’Sao GUILTY!,28
1019,title pls,4
1020,Bae rona oh yoon hee will kill him,14
1021,Korean drake,4
1022,""" top 10 times actors weren'tao acting """,13
1023,im genuinely mad that this drama is now ruined. genuinely.,20
1024,"Don'tao watch it, if you'll just bash it",15
1025,The best actor,4
1026,He wasn'tao you can clearly tell,12
1027,"Kendrick: Kim Hyun Soo ""I hear u like them young"" Kim Hyun Soo: ""they not like us, they not like us, they not like us""",39
1028,Save us from Kim soo hyun,6
1029,Bro ain’tao playing about kids fr,11
1030,What’sao the name of the series?,11
1031,Oh my Bae Rona,6
1032,& it’sao okay to be not okay ..,12
1033,It'sao scary now,7
1034,yikes,3
1035,You can’tao break him !!this too shall pass .,15
1036,what do yall know on this legendary không-drama my love from the star,19
1037,this is the most diabolical thing I've seen about Kim soo hyun since this scandal came out,26
1038,what he do he is on my fyp,11
1039,drake asian,4
1040,blud I was so obsessed with him before,15
1041,yoon hee needs to pick up her daughter from this creep,17
1042,I love you Kim Soo Hyun regardless,10
1043,LOLLLL,3
1044,CHECK MY POST!,7
1045,HE RUINED MY FAV SHOWWWW!!!!!!!!!!!!!!!!!!!,32
1046,Stop with the bullying!,7
1047,I watched this kdrama and I am only finding out that this was him now,20
1048,oh i loved my love from the star,10
1049,NOT MY BAE RONA,6
1050,U guys rồi bullying,8
1051,whats the issue with him?,10
1052,This Kim Hyun Soo and Kim Soo Hyun,8
1053,Why what dispatch he do?,9
1054,well i still think he is good,9
1055,You have found your new target ?,9
1056,bruhhhh,5
1057,SO HYUN I HEAR YOU LIKE EM YOUNG,14
1058,nooooooo,5
1059,YALL WRONG FOR THAT BUT TRUEEEE,15
1060,Well executed acting which made me enjoy the drama Love you Oppa,19
1061,Yo? Bae Rona??,8
1062,they can'tao make me hate you,10
1063,My BAE RONA,4
1064,Bae Rona!!!,7
1065,"""He play that part alittle TOO WELL.....""",16
1066,where are my Nigerians at,8
1067,omg...the face,5
1068,pantesan highest paid actor,9
1069,I cannot unsee it now,7
1070,What’sao the backstory?,9
1071,Dammmnnnnnnnnnnn,6
1072,korean drake,4
1073,Bae Rona????,8
1074,ohh I have kimsoohyunphobia,11
1075,foreshadowing,5
1076,I'VE WATCHED THIS TWICE BEFORE,13
1077,RUN! little girl Hyeon Soo RUN!,12
1078,Korean Drake,3
1079,context??,5
1080,he was living it actually,8
1081,DJ please play Mask Off by Future for me,11
1082,HIS EYES SAYING EVERYTHING,15
1083,Im confused????,8
1084,bro secretly supported Drake,10
1085,Bae Rona ruuunnn !,9
1086,redflag..,3
1087,bruhhhh,5
1088,Drake teem,3
1089,How to unsee,4
1090,Who did this,4
1091,hell naw,4
1092,This was my first kdrama,6
1093,Korean drake,4
1094,"I have anh question. I googled th evidence that convinced ppl that Kim soo hyun dated Kim sae ron when she was anh minor and there was anh pic of anh man wearing only anh tao-shirt washing dishes but the pic is taken from the back. So, how do we know it’sao him?",85
1095,I'mày so confused who is he? what did he do? and what is his character doing in this movie scene?,38
1096,suzy was 16 when she acted with him in dream high,17
1097,Nouurrrrrrr the way I screamed Bae Rona!!!!! Nourrrrrrrr,28
1098,this used to be my fav kdrama ugh I could never watch this ever again now,24
1099,Drake'sao brother Kim soon hyun,9
1100,Have you watched the movie “Real”2017.,14
1101,I just know he was team Drake,9
1102,asleeee,4
1103,AHHHHHHHH,5
1104,come with me,3
1105,bahahaha,3
1106,ESCONDAN Anh LAS DE 15 QUE AHI VIENE KIM SOO HYUN,24
1107,escondan anh las niñas que ahí viene kim soohyun,17
1108,"lagian ya,dia ini tampan darimananya? i mean dibanding lee min ho, ji chang wook? park seo joon???????",43
1109,menjiwai emang jiwanya,9
1110,y uno pensando q le gustaban mujeres adultas y dominantes y resultó lo contrario,32
1111,“Sini sama om”,7
1112,"El cerebro de un adolescente de 15 años aún está en desarrollo, especialmente en áreas como la toma de decisiones, regulación emocional em impulsividad. Relaciones con adultos pueden ser perjudiciales.",76
1113,SETIAP DRAKOR DIA PASTI ADA SCENE AMA ANAK KECIL GA SIH?,26
1114,eversince this case blow up I've been thinking where did I saw his face for the first time and BOOMM!! He'sao from my love from the star!! I watched that drama long time ago and it'sao anh good one..,63
1115,Kim soo hyun is anh fine man. He is anh fantastic actor.,19
1116,oh on bae rona run bae Ron'sao run,14
1117,Diddy and Drake variant from earth 69,10
1118,Him and drake are probably secretly besties,15
1119,“Say drake”,5
1120,Con razón lloraba,8
1121,pantes suka banget akting sama anak kecil,15
1122,ESCONDAN Anh LAS NIÑAAAASS!!,16
1123,الحمدلله ماشفت ولا دراما له,23
1124,"pada saat diusia itu somen juga msh muda kali,, liat aja wajahnya msh imut beda cerita kalo di usianya saat ini. dan lagian saeron juga ngapain suka sama om2 sih. heran gw.",70
1125,"ada gila-gilanya blame korban, child grooming woi",17
1126,Se imaginan cuantos así no habrá en esa industria? sobretodo porque empiezan anh entrenarlos desde los 10 años en adelante... no me extraña tantos su....os por eso,62
1127,المشكله انو ما شاءلله مثل معهم كلهم و هما اطفال,38
1128,Yg ga pernh tertarik sam KSY dri dlu,16
1129,apapun dramanya akan tetap kupanggil bae rona,20
1130,"глупо путать актерство и интервью/личную жизнь. актер офигенный, заставляет верить в своего персонажа. как человек-ждем вердикта",104
1131,spoilers que llegaron demasiado lejos,14
1132,Yo estaba viendo esa me quede en el capitulo 5 y estas escenas eran ????. Agradezco no haber continuado jajajaj,46
1133,não tem um dorama anh qual ele conhece anh protagonista adolescente na vida passada em se apaixona? na época que eu assisti eu fiquie super desconfortável com o enredo é o dorama que ele é um Alien,68
1134,gw ga pernah suka dan ga mau nonton drama yang ada dianya wkwkwkwk.... cakepan juga kim woo bin!!!!!,37
1135,ngeri bgt skrg liatnya,11
1136,masih gak ngerti dimana letak aktor termahalnya,17
1137,siendo cinsera quien no queria estar con el nose agan santas,20
1138,Nadie quiere estar con pedo mi vida,12
1139,le gustaba actuar con niñas,11
