ID,Comment Text,Token Count,Label
592,"Buồn quá buồn luôn á , mà cái tin nhắn của Kim_Sae_Ron sao mà buồn dữ vậy trời hu_hu si bal Kiểu như cái giọng văn trong tin nhắn nó cứ buồn á , buồn thôi á",41,Không ủng hộ
593,"Dịch luôn đi , trời_đất_ơi .",8,Không liên quan
594,Tống_cổ Kim_Soo_Hyun khỏi giới phát_sóng đi . Loại người ác ma như_thế phải vào tù bằng được .,23,Không ủng hộ
595,Có watermark thì mấy thằng ngốc như Lee Seung-hwan vẫn chụp màn_hình mà,18,Không liên quan
596,"Kim_Soo_Hyun hồi xưa cũng có dính scandal "" đầu_gấu "" mà ...",17,Không ủng hộ
597,"Tôi thực_sự không biết nên mới hỏi , nhưng hẹn_hò với người chưa thành_niên có bị coi là phạm_tội không ?",27,Trung lập
598,Hãy hỏi bố_mẹ hoặc bạn_bè của bạn .,10,Không liên quan
599,"Nếu không có hành_vi bóc_lột tình_dục thì không có tội để trừng_phạt , nhưng chắc_chắn sẽ bị xã_hội chỉ_trích , đúng không ?",33,Trung lập
600,"Việc gặp_gỡ giữa người trưởng_thành và người vị_thành_niên dưới 16 tuổi không phải là bất_hợp_pháp . Tuy_nhiên , nếu có hành_vi quan_hệ tình_dục , người trưởng_thành sẽ bị trừng_phạt vì tội hiếp_dâm trẻ vị_thành_niên theo luật_định , bất_kể có sự đồng_ý hay không . Hình_phạt theo luật_định cho tội hiếp_dâm trẻ vị_thành_niên theo luật_định là từ 3 năm tù trở lên .",89,Trung lập
601,Đau_lòng quá . Tại_sao Hàn_Quốc bây_giờ kẻ có tội lại nghênh_ngang như_vậy ? Đã đến lúc cần một cuộc đại cách_mạng rồi .,32,Không ủng hộ
602,"Nếu gặp nhau năm 15 tuổi và chia_tay năm 2021 thì trong khoảng 2-3 năm từ 2021 đến khi người đã khuất qua_đời , dù có gặp_gỡ ai khác thì Kim_Soo_Hyun vẫn là mối tình_đầu và chiếm phần_lớn cuộc_đời của Saeron . Có_lẽ cô ấy đã không nhận được bất_kỳ tình_yêu nào khác ngoài tình_yêu đó . Nếu còn trẻ mà chỉ gắn_bó và dựa_dẫm vào một người thì tôi nghĩ rằng cô ấy sẽ càng tuyệt_vọng hơn trong giai_đoạn khó_khăn nhất . Tôi đau_lòng khi nghĩ rằng nếu Saeron có_thể gặp một người tốt khác để dựa_dẫm thì mọi chuyện sẽ khác . Thật đáng tiếc khi cô ấy chỉ nhìn về một người từ khi còn quá trẻ và không_thể nhìn thấy một tình_yêu và thế_giới rộng_lớn hơn , ấm_áp hơn .",163,Không ủng hộ
603,Bình_luận của bạn làm tôi khóc mất .,10,Không liên quan
604,Tôi biết Linuи và tôi là một trong những người đã mua nó Có một cửa_hàng ở Hyundai_Department_Store .,26,Không liên quan
605,Vậy là Rinu có_thể sánh ngang_hàng với Chanel rồi hả ?,14,Không liên quan
606,"Tôi thật_sự hiếm khi bình_luận , nhưng Kim_Soo_Hyun đúng là ác_quỷ . Là mẹ của ba đứa con gái , tôi nổi_giận khi biết anh ta hẹn_hò với một học_sinh cấp hai còn nhỏ_tuổi ... < br > Trả ngay 700 triệu won đi ... Anh ta còn kiện và đe_doạ bạn gái cũ đang cầu_xin tha mạng . Kim_Soo_Hyun ! Cởi mặt_nạ và rời khỏi giới giải_trí đi , đồ rác_rưởi . Vì danh_dự của Kim_Sae_Ron với tư_cách là một diễn_viên ... Tôi sẽ ủng_hộ một_chút , coi như cho người đã khuất một_ít tiền tiêu vặt . < br > Hãy chiến_đấu đến_cùng . Tôi ủng_hộ gia_quyến và Gaseyeon .",155,Không ủng hộ
607,Doanh_thu 90 tỷ won mà chỉ vì 700 triệu won lại đẩy người ta đến chỗ chết sao . Nhìn cái kiểu vênh_váo khi xuất_hiện trên Good_Day là tôi đã biết rồi .,39,Không ủng hộ
608,Chúng_tôi cần vietsub ạ .,7,Không liên quan
609,Vui_lòng cung_cấp bình_luận bạn muốn dịch .,10,Không liên quan
610,"Mới 15 tuổi , còn bé quá Cầu_mong Sulli ở trên trời không còn đau_ốm và được an yên ..",24,Không liên quan
611,Chắc Kim Soo-hyun khai gian tuổi rồi .,11,Không ủng hộ
612,"Xem Kim_Soo_Hyun lần nữa , nổi cả da_gà ! ! !",15,Ủng hộ
613,Kim_Soo_Hyun ở Trung_Quốc chắc phải vào tù rồi .,13,Không ủng hộ
614,Hãy dịch sang tiếng Việt cho tôi với,8,Không liên quan
615,Vui_lòng cung_cấp văn_bản tiếng Anh mà bạn muốn tôi dịch sang tiếng Việt .,17,Không liên quan
616,Tôi không biết tiếng Hàn,5,Không liên quan
617,Điên_rồ thật đấy,5,Không liên quan
618,Hãy dịch sang tiếng Việt giúp tôi,7,Trung lập
619,Kim Soo-hyun nên học_hỏi Na Hoon-ah hyung một_chút đi . Đàn_ông phải_biết bảo_vệ phụ_nữ chứ .,27,Không ủng hộ
620,"Tôi rất đau_lòng cho Sae_Ron ... Câu nói của gia_đình người_bị_hại rằng họ không mong gì hơn ngoài việc đòi lại danh_dự cho Sae_Ron thật_sự cứa vào tim tôi . Tôi rất đau_lòng ... Tôi thật lòng cầu_mong kẻ ác_quỷ đó bị trừng_phạt , tên tội_phạm tình_dục này ạ .",68,Không ủng hộ
621,"Sao họ có_thể khẳng_định điều gì đó mà thậm_chí còn không biết , chỉ vì một người đứng ra buộc_tội . Xã_hội Hàn_Quốc thật kinh_khủng . Người nước_ngoài chúng_tôi không quan_tâm đến đời tư của diễn_viên hay thần_tượng .",53,Ủng hộ
622,"Ở Việt_Nam , người ta gọi tình_huống này là "" nghiệp_chướng "" .",18,Trung lập
623,"Tôi cực_kỳ ghét Kaseyeon nhưng lần này tôi ủng_hộ . Làm_ơn hãy phanh_phui và loại_bỏ cái lũ chó chết tiệt này . Tôi thực_sự rất tức_giận . Nếu tôi là người_nhà của Kim_Sae_Ron , tôi đã đi giết chúng rồi . Tôi đã rất thích Sae_Ron từ hồi đóng "" Ajeossi "" rồi , mong bạn yên_nghỉ trên thiên_đường .",85,Không ủng hộ
624,Đm_Kim_Soo_Hyun có phải người không vậy .,11,Không ủng hộ
625,Cố lên ạ ! Gaseyeon_Garo_Sero_Institute,12,Không liên quan
626,"Thật_sự không ngờ tới , thằng khốn_kiếp Kim_soo hyun .",15,Không ủng hộ
627,Nổi da_gà vì cái người tên Kim_Soo_Hyun này ...,12,Không ủng hộ
628,"Gã nào mà tung tin nhắn trong ngày hôm đó cho đám phóng_viên thì đúng là cặn_bã của xã_hội . Kim_Soo_Hyun , Lee_Jin_Ho , Jeon_Ji_Hyun",35,Ủng hộ
629,"Kim_Sae_Ron thì thật_sự là chẳng làm gì tốt_đẹp cả , nhưng Kim_Soo_Hyun làm_vậy có hơi quá không ? Nhất_thiết phải làm đến mức này sao ?",36,Không ủng hộ
630,Đây không phải lỗi của Kim_Soo_Hyun mà là do công_ty quản_lý của Kim_Soo_Hyun nữa . ㅡㅡ,23,Ủng hộ
631,Tôi thấy lời của tiền_bối nói rằng Kim_Soo_Hyun sẽ gặp bất_lợi rất đúng .,18,Ủng hộ
632,"Ngay cả đến cuối_cùng , Saeron cũng không hề xấu_xa . Cô ấy không đăng những bức ảnh thân_mật hơn với Kim_soo hyun . Mà chỉ đăng bức ảnh cả hai người má kề má . Rồi đăng lên và lại xoá đi . Khi cô ấy nhờ Kim_soo hyun giúp_đỡ , Kim_soo hyun lại chặn và làm_ngơ cô ấy . Khi Saeron cố_gắng liên_lạc bằng số của em họ , Kim_soo hyun lại đưa nó cho giới truyền_thông . Thật là tàn_nhẫn ! Đến khi Saeron qua_đời , Kim_soo hyun không hề có chút tiếc_thương nào . Ít_nhất thì gửi một vòng_hoa cuối_cùng anh ta cũng không làm ! Thật là một con quỷ độc_ác !",148,Không ủng hộ
633,Chắc_hẳn điện_thoại của Kim_Sae_Ron có nhiều bằng_chứng lắm .,16,Trung lập
634,Lần đầu hóng chuyện mà không hiểu gì hết : nhưng_mà vẫn hóng đến phút cuối_cùng .,19,Trung lập
635,Ôi trời_ơi !,5,Không liên quan
636,"Ai đó làm_ơn làm phụ_đề đi , ít_nhất là tiếng Anh đi màaaaaaa",21,Không liên quan
637,"Uống rượu lái_xe dĩ_nhiên là một tội_ác nghiêm_trọng , đó là sự_thật không_thể thay_đổi . Nhưng trong mối quan_hệ người_yêu cũ , lại đẩy một linh_hồn non_trẻ vào chỗ chết một_cách tàn_nhẫn như_vậy , khiến người ta lìa đời ... Hơn_nữa , tuổi_tác lại chênh_lệch nhiều , không phải là không trả nợ mà_lại không cứu người ta ...",83,Không ủng hộ
638,Có_vẻ như nhiều người quên rằng trẻ vị_thành_niên bị cấm tham_gia .,16,Không ủng hộ
639,Thật bực_bội khi không có phụ_đề tiếng_Anh,10,Không liên quan
640,"Những đứa xấu_xa vì để sống mà chuyện gì cũng làm được , đằng này chỉ bị người ta chỉ_trích thôi_thì nghiến răng nghiến lợi bám lấy gấu quần mà moi tiền còn hơn",37,Không ủng hộ
641,"Hãy đứng trước toàn dân , với tư_cách là người dì , người mẹ đã mất con , hãy nói lên sự oan_ức trên đài_truyền_hình quốc_gia . Như_vậy cả hai bên mới không cảm_thấy oan_ức . Hãy đường_đường_chính_chính lộ diện và nói rõ mọi chuyện , làm thế_nào mà_lại có chuyện tình_yêu giữa người chưa thành_niên và người trưởng_thành .",79,Không ủng hộ
642,Tôi ghét Jeon_Ji_Hyun từ xưa rồi .,11,Không liên quan
643,Tôi thích bạn . Trả hết tiền phạt vi_phạm hợp_đồng quảng_cáo đi và chịu phạt vì giao_du với trẻ vị_thành_niên rồi đừng xuất_hiện trên TV nữa .,34,Không ủng hộ
644,Chắc_chắn Saeron sẽ lôi_kéo Soohyun đi cùng vì ấm_ức .,15,Không ủng hộ
645,Làm thế_nào để có phụ_đề tiếng Indonesia vậy ?,12,Không liên quan
646,Tôi đã dịch nó sang tiếng Anh . Tôi hy_vọng bạn dịch nó sang tiếng Indonesia và đọc nó .,20,Không liên quan
647,Làm_ơn thêm phụ_đề tiếng Anh vào video . Cảm_ơn bạn,14,Không liên quan
648,Tôi cần người dịch .,5,Không liên quan
649,"Chửi cũng tiếc , ứ_ừ , Kim_Soo_Hyun biến đi cho khuất mắt .",18,Không ủng hộ
650,"Nếu là tôi thì tôi đã phơi_bày hết rồi , Kim_Sae_Ron thật_sự quá tốt_bụng",22,Ủng hộ
651,"Đấy là lý_do tại_sao không nên gặp đàn_ông lớn_tuổi khi còn ở độ tuổi 10-20 . Xin hãy gặp những người đàn_ông cùng trang_lứa Tôi lại nhớ đến Sulli , người đã rời bỏ thế_giới ở độ tuổi_đầu 20 ....... Những người thật_sự độc_ác và nhẫn_tâm . Mong rằng họ sẽ bị trời phạt .",69,Không ủng hộ
652,"Đừng có nói gì bọn trẻ , hãy bảo đám đàn_ông trưởng_thành tỉnh_táo lại đi .",19,Không ủng hộ
653,"Nếu cái này là thật thì Kim_Soo_Hyun là đồ rác_rưởi . Nhưng_mà chắc phần_lớn nghệ_sĩ đều vậy thôi . Toàn là hình_tượng để trưng ra , thực_tế thì toàn lũ rác_rưởi .",43,Không ủng hộ
654,"Nhưng_mà tui thiệt sự tù mò á , chủ kênh lấy mấy cái ảnh bằng_chứng đó ở đâu ra vậy ... ?",25,Trung lập
655,Người sống_sót,3,Không liên quan
656,Chắc Kim_Soo_Hyun đã nghĩ là xong_đời rồi khi Kim_Sae_Ron đòi tự_tử . Con gái mà ôm hận thì tháng 5 tháng 6 còn có sương_giá . Thằng điên Kim_Soo_Hyun . Đeo còng tay điện_tử đi . Tội_phạm tình_dục . Ghê_tởm .,57,Không ủng hộ
657,"Chưa bàn đến chuyện hẹn_hò hay gì cả , cái tin nhắn_gửi cho Kim_Soo_Hyun kia ... thật_sự làm tôi rơi nước_mắt . Haizzz",32,Không ủng hộ
658,Won_Bin chắc_chắn phải tái_xuất thôi ...,10,Không liên quan
659,"Tôi không chắc_chắn vì họ nói rằng họ không phải như_vậy , < br > Nhưng cứ_cho_là họ sẽ tiết_lộ tất_cả sau_này , việc Kim_Soo_Hyun và Kim_Sae_Ron thân_thiết đến mức đó trong ảnh , mà chưa bao_lâu sau tang_lễ đã đi tiệc_tùng vui_vẻ thì thật không chấp_nhận được , nếu là con_người ... Kim_Sae_Ron đâu phải là kẻ_thù đã hành_hạ Kim_Soo_Hyun đến chết đâu , dù mối quan_hệ có xấu đi thì chuyện đó là sao chứ ...",109,Không ủng hộ
660,"Kim_Sae_Ron say rượu là sai , nhưng nếu cô ấy trả_lời tin nhắn đó dù muộn ... thì mọi chuyện có_lẽ đã không đến mức này .",34,Trung lập
661,Tôi biết ngay mà Song Sam_Dong sẽ làm_vậy .,11,Không ủng hộ
662,"Kim_Soo_Hyun , đi mạnh_giỏi nhé .",10,Ủng hộ
663,Có_thể dịch sang tiếng Việt được không :,9,Trung lập
664,Vui_lòng cung_cấp bản dịch tiếng Anh của bạn để tôi có_thể dịch sang tiếng Việt .,19,Trung lập
665,Đem con_nít ra đùa_giỡn xong rồi vứt bỏ . Tạch tạch .,15,Không ủng hộ
666,Kim Soo-hyun chơi bẩn thật ...,9,Không ủng hộ
667,"Chắc_chắn gã đàn_ông đó sẽ bị dày vò mãi thôi , vì người_yêu cũ tự_tử vào ngày sinh_nhật của cô ta vì gã .",31,Không ủng hộ
668,"Đọc bình_luận thôi đã hiểu rồi , còn phải dùng cả dịch_thuật",16,Không liên quan
669,Cuối_cùng cũng tìm thấy kênh đang gây xôn_xao dư_luận Hàn_Quốc . Mặc_dù không hiểu họ nói gì .,25,Trung lập
670,.... ? Thẻ ... gì đây ..,9,Không liên quan
671,"Chắc phía Kim_Soo_Hyun đến kiện tội phỉ_báng do đưa tin có thật cũng không được nhỉ , vì_thế chẳng khác_nào tự nhận là mình đã làm thế à . Thế nên giờ chắc vẫn đang im_lặng thôi nhỉ . Chắc đang cố chịu_đựng với suy_nghĩ rồi chuyện này cũng sẽ bị lãng_quên thôi sao .",66,Trung lập
672,"Nếu cô ta là một người phụ_nữ độc_ác , cô ta đã có_thể sống_sót trong giới giải_trí Hàn_Quốc . Nếu cô ta là một người phụ_nữ độc_ác , cô ta đã không bị dồn vào đường cùng vì 700 triệu won . Nếu cô ta là một người phụ_nữ độc_ác , cô ta đã không để người đàn_ông trêu_chọc đến chết . Cùng lắm thì cô ta sẽ cùng chết với hắn . Nhưng cô ta không phải là một người phụ_nữ độc_ác , cô ta chỉ là một cô gái trẻ .",112,Không ủng hộ
673,"Không phải là không có tiền , vậy_mà Kim_Soo_Hyun lại dồn người ta đến bước_đường cùng như_vậy , rốt_cuộc là để bảo_vệ cái gì chứ ?",35,Không ủng hộ
674,"Rác thì phải về thùng rác ... Phải điều_tra cho ra lẽ , để người chết không phải chịu oan_ức ...",27,Không ủng hộ
675,Vui_lòng dịch .,4,Không liên quan
676,"Ảnh này thật á ? Trời_ơi , quá đỉnh luôn .",14,Không liên quan
677,Nghe_nói trong lúc đó Won_Bin đến đầu_tiên luôn đó .,13,Không liên quan
678,"Sao lại có_thể hẹn_hò với người vị_thành_niên với cái đầu_óc nào vậy ? Cố_tình chọn đứa trẻ có hoàn_cảnh khó_khăn , không có dư_dả về tinh_thần rồi làm chuyện xấu_xa , nhìn thấy rõ mồn_một nên ghét_cay_ghét_đắng Kim_Soo_Hyun như hồi Seo_Ye_Ji vậy ... Sao người tốt lại phải rời đi ? Tôi không phải fan cũng không phải anti của Kim_Sae_Ron , nhưng bản_thân tôi cũng là người nhận nhiều tổn_thương từ người khác , phải đi bệnh_viện điều_trị , ngày nào cũng gặp ác_mộng , nên thấy sao thế_giới này toàn những kẻ xấu_xa sống tốt hơn vậy ? Thật kinh_tởm và mệt_mỏi ... Tôi quá đồng_cảm với cố Kim_Sae_Ron nên thấy mệt_mỏi ... Mong bạn yên_nghỉ ở thế_giới bên kia ... Kim_Soo_Hyun , mong anh phải chịu sự trừng_phạt thích_đáng .",189,Không ủng hộ
679,Giá_mà Soo-hyun kết_thúc tốt_đẹp hơn .,11,Trung lập
680,"Với số tiền cát-xê đóng một tập phim_truyền_hình , lại đẩy người ta đến bờ vực thẳm ... Đến mức này thì chỉ có_thể nghĩ là cố_ý thôi .",35,Không ủng hộ
681,Gaseyeon nhìn khác hẳn . Mong là sau_này bạn sẽ tiếp_tục tiến lên . Kim_Soo_Hyun có phải là người không vậy ?,30,Không ủng hộ
