ID,Token Count,Comment Text,Label
873,28,"Cô gái này sinh năm 2000 , giống như Kim_Sae_Ron . Cô ấy và Sae_Ron lúc đóng phim đó mới 14 tuổi , còn anh kia 26 tuổi .",Không ủng hộ
874,13,Giờ tôi phải xem_lại Vì Sao Đưa_Anh_Tới kiểu gì đây,Không ủng hộ
875,28,Vẫn còn bênh_vực hắn ta ! ! ! ! ! ! ! Tôi nghĩ là tôi sẽ không bao_giờ hiểu nổi những người này .,Không ủng hộ
876,11,"Oh_Yoon_Hee , đến cứu con của cô đi .",Không liên quan
877,42,"Tôi đã xem một anh_chàng phân_tích đôi mắt của anh ấy trên một chương_trình Hàn_Quốc và nói rằng anh ấy giỏi nói_dối và lừa_lọc , giờ tôi không_thể bỏ_qua được điều đó .",Không ủng hộ
878,18,"Không_thể_nào , tôi đã yêu anh ấy hơn 6 năm rồi [ khóc ]",Không ủng hộ
879,43,Sao tao thấy không thoải_mái khi xem nó với một đứa trẻ vị_thành_niên thế nhỉ .... Và cái cách nó nhìn con_bé có_vẻ không ổn . Không biết nữa .,Không ủng hộ
880,12,Nghe_nói Kim_So_Hyun thích mấy em trẻ tuổi à nha .,Không ủng hộ
881,12,BAE RONA LÀ CÁI GÌ VẬY ? ? ?,Không liên quan
882,16,"Đôi mắt thật đáng sợ , tôi không_thể_nào quên được ...",Không ủng hộ
883,20,Cô ấy có phải là người đóng vai Bae_Ro_Na trong Penthouse không ?,Không liên quan
884,22,Một_vài bình_luận trong số này đúng là ảo_tưởng và lố_bịch .,Trung lập
885,10,Mấy người phòng_ngự chán đời thật_sự .,Không liên quan
886,10,Hắn đang chọn nạn_nhân tiếp_theo của mình .,Không ủng hộ
887,38,Tôi không_thể tin được người này lại có kết_cục như_vậy ... Anh ta đã huỷ_hoại một trong những bộ phim chữa lành của tôi . Đúng là vẻ ngoài có_thể đánh_lừa mà ...,Không ủng hộ
888,13,"Tạ ơn Chúa , tôi chưa bao_giờ thích gã này .",Không ủng hộ
889,10,Anh ấy nhập_vai quá đạt .,Không liên quan
890,13,Từ đẹp_đẽ đến cảnh đáng sợ nhất,Không liên quan
891,19,Bạn có biết tin_tức Hàn_Quốc nói rằng đó là những lời buộc_tội sai sự_thật không ?,Trung lập
892,7,Cảnh quay đáng sợ,Không liên quan
893,51,Lúc đó tôi đã rất hoang_mang . Nhưng tại_sao không ai nói gì về điều đó ? Mọi người đều nghĩ series này rất hay . Không ai thấy nó có vấn_đề cả .,Trung lập
894,19,"Mọi người nên nghỉ_ngơi đi , có phải anh ta là người viết kịch_bản không vậy .",Không liên quan
895,26,Tôi thích anh ấy từ hồi Dream_High rồi . Tạiiiiiiiiiiii saooooooo,Trung lập
896,27,"Không , tôi vừa_mới nghĩ về việc ai đó sẽ đưa chuyện này ra và tôi thực_sự thấy điều đó .",Không liên quan
897,34,Một trong những điều tôi tự_hào nhất là tôi chưa bao_giờ là fan của diễn_viên này và chưa bao_giờ thấy anh ta hấp_dẫn .,Không ủng hộ
898,53,"Tôi hiểu những gì anh ấy đã làm , nhưng chẳng phải khoảng 3 ngày trước mọi người vẫn còn yêu_mến anh ta sao ? Đây là điều tôi không hiểu . Sự thay_đổi ngay_lập_tức .",Trung lập
899,11,Hãy nhìn vào con mắt quỷ đó kìa .,Không ủng hộ
900,18,Kim_Seokhoon ! ! ! Hãy cứu Bae_Rona khỏi gã đó đi,Không liên quan
901,9,Có_lẽ anh ấy thậm_chí còn không diễn_xuất .,Không ủng hộ
902,6,Drake đỉnh hơn thằng đó .,Không liên quan
903,10,anh ấy là phiên_bản Drake của Hàn_Quốc,Không liên quan
904,6,Đi tù đi .,Không ủng hộ
905,16,"Vui_lòng che mặt anh ấy lại , tôi bị hội_chứng sợ Kim_Soo_Hyun .",Không ủng hộ
906,5,dựa trên câu_chuyện có thật,Không liên quan
907,11,Bộ phim K-drama yêu thích của tôi là Vì sao đưa anh tới .,Không liên quan
908,24,Tôi thề có Chúa . Lúc mới xem cái này lần đầu tôi đã lo_lắng lắm .,Trung lập
909,22,Tại_sao anh ta vẫn làm phim_truyền_hình Hàn_Quốc sau tất_cả những chuyện đã xảy ra : /,Không ủng hộ
910,17,Tôi không_thể xem bộ phim giống như cách tôi đã xem trước_đây nữa .,Không ủng hộ
911,4,Dừng lại đi,Không liên quan
912,3,Tôi chết mất .,Không liên quan
913,24,Biết gì không ? Có_lẽ bạn đúng đấy . Chạy mau lên cô gái nhà ngục quỷ_quyệt kia .,Không ủng hộ
914,14,Có phải Bae_Rona từ Penthouse không ?,Không liên quan
915,9,Ôi lạy chúa Anh MainoRRR,Không liên quan
916,15,Anh đã làm cái gì vậy ! Tôi chưa bao_giờ muốn ghét_anh,Không ủng hộ
917,9,Anh ấy đang diễn_xuất nhập_vai đấy .,Trung lập
918,15,Anh yêu các cô gái .,Không liên quan
919,28,"không , bởi_vì bây_giờ tao đang xem mấy cái cảnh này và tại_sao hắn lại nhìn họ như_thế kia ? ? ?",Không ủng hộ
920,10,"Không , tôi không tin hắn .",Không ủng hộ
921,15,Mấy người nghỉ_ngơi đi mà . Làm_ơn đó,Trung lập
922,15,"Oh_Yoonhee , mau kéo con gái cô đi nhanh lênnn",Không liên quan
923,11,Anh bạn được trả tiền chỉ vì là chính mình .,Không liên quan
924,22,Tôi đã từng rất thích cảnh này cho đến khi scandal của anh ta bị phanh_phui . Tôi đã rất thất_vọng .,Không ủng hộ
925,14,Nếu câu_chuyện này là thật thì phải ngăn_chặn anh ta lại .,Không ủng hộ
926,8,Fan hâm_mộ đôi_khi thật đạo_đức giả .,Trung lập
927,9,Sao bạn lại phá hỏng bộ phim của tôi thế ?,Không ủng hộ
928,11,Linh_cảm của tôi về anh_chàng này đã đúng .,Không ủng hộ
929,12,10 lần các diễn_viên đã không diễn_xuất .,Không liên quan
930,4,Ôi trời ...,Không liên quan
931,11,Ai đó làm bản Anh không thích chúng_ta phiên_bản Hàn đi .,Không liên quan
932,3,Nghỉ_ngơi đi !,Trung lập
933,11,"Tôi yêu anh Kim_Soo_Hyun , mạnh_mẽ lên nhé anh bạn",Ủng hộ
934,14,Công_lý cho Kim_Sae_Ron # tẩy_chay Kim_So_Hyun,Không ủng hộ
935,7,Tôi đang nghĩ về điều này .,Trung lập
936,41,Tôi nhớ bộ phim này từng là bộ phim yêu thích của tôi và khoảnh_khắc với cô bé đó là khoảnh_khắc yêu thích của tôi trong bộ phim . Ai đó giúp tôi với .,Không liên quan
937,14,Xin đừng phá_huỷ ký_ức tuổi_thơ của tôi .,Không ủng hộ
938,8,"Ôi , bộ phim đầu_tiên của Kim_Soo_Hyun của tôi .",Không liên quan
939,7,Lần sau báo trước nhé .,Không liên quan
940,15,"Tạm_biệt , tôi quên mất chương_trình này rồi .",Không liên quan
941,6,Cái đó đáng sợ quá .,Không liên quan
942,15,Anh ấy chắc_chắn sẽ đóng vai hồ_ly rất đạt .,Trung lập
943,11,Đẹp_trai ... nhưng nguy_hiểm .,Không ủng hộ
944,10,Bạn có_thể thấy điều đó trong mắt anh ấy ...,Trung lập
945,9,Mấy người thiếu nghiêm_túc quá đó .,Không liên quan
946,8,"Ôi trời_ơi , không phải phim Hàn yêu thích của tôi .",Không liên quan
947,9,Ôi khôngggggg,Không liên quan
948,16,Kim_Soo_Hyun có cùng tâm_hồn đồng_điệu với Drake .,Không liên quan
949,17,Tôi thích lựa_chọn bài hát này [ tự_hào ] đứng dậy và vỗ_tay,Không liên quan
950,10,"Tôi vừa xem cái này xong , cười chết mất .",Không liên quan
951,13,"Không , đó chắc_chắn là do phản_xạ cơ_bắp .",Không liên quan
952,11,Sẽ không bao_giờ nhìn TS như cũ nữa !,Không ủng hộ
953,5,Đôi mắt của anh ấy,Không liên quan
954,10,Giờ tôi thấy anh ta đáng sợ hơn rồi đấy .,Không ủng hộ
955,13,Chắc_chắn là anh ấy không diễn chút nào ở đây .,Không ủng hộ
956,15,10 lần các diễn_viên không diễn_xuất,Không liên quan
957,8,Sao mấy người lại thích hắn được nhỉ,Không ủng hộ
958,9,Vì sao đưa anh tới vẫn đỉnh,Không liên quan
959,14,Những khoảnh_khắc mà diễn_viên thậm_chí còn không diễn :,Không liên quan
960,8,"Không , không phải chương_trình yêu thích của tôi .",Không liên quan
961,23,"Cuối_cùng thì cũng có người đăng video này , tôi cứ tưởng không ai nhớ đến nó nữa chứ .",Trung lập
962,4,Drake đến từ Hàn_Quốc,Không liên quan
963,9,Lần tới hãy kiểm_duyệt anh ta nhé .,Không ủng hộ
964,22,Giờ thì tôi không_thể không thấy nó được nữa rồi HAHAHAHAHAHAHAHAHAHAHA,Không liên quan
965,10,Anh ta đã huỷ_hoại bộ phim_truyền_hình yêu thích của tôi .,Không ủng hộ
966,9,"Ôi trời , tôi thất_vọng quá .",Không ủng hộ
967,6,Tao sợ quá,Không liên quan
968,7,"Ôi trời_ơi , cứu với .",Không liên quan
969,12,Đây là bộ phim_truyền_hình Hàn_Quốc yêu thích của tôi kể từ năm 2014 .,Không liên quan
970,7,Anh ấy đã rất thích nó .,Không ủng hộ
971,9,Cuối_cùng cũng có người làm cái edit này .,Không liên quan
972,10,Cảm_ơn vì đã nhắc chúng_tôi điều này .,Không liên quan
973,3,Dừng lại đi .,Trung lập
974,4,Dừng lại đi !,Không liên quan
975,11,Ôi trời_ơi .,Không liên quan
976,12,"Ok anh bạn , anh đi hơi xa rồi đấy .",Không ủng hộ
977,11,"Chúng không giống chúng_ta , chúng không giống chúng_ta .",Không liên quan
978,9,Giải_thích đi bạn ơi .,Trung lập
979,4,Cười ẻ,Không liên quan
980,18,Tôi không_thể tin được là vẫn có người còn bênh_vực hắn .,Không ủng hộ
981,14,Bae_Rona chạy đi cô gái ơiii,Không liên quan
982,6,Anh MINORRRR,Không liên quan
983,5,Nghỉ_ngơi đi cười ẻ !,Không liên quan
984,16,Làm_ơn tất_cả các bạn hãy ngừng ghét_bỏ đi mà .,Trung lập
985,32,"Tôi có linh_cảm mạnh_mẽ , sao tôi lại không nhận ra nhỉ , không_chỉ là anh ấy từng là người tôi thích ! ! !",Không ủng hộ
986,46,"Tao đang xem bộ phim này và giờ tao cảm_thấy mọi thứ đang xảy ra đều liên_quan đến bộ phim , tao thấy buồn cho anh ấy quá .",Ủng hộ
987,18,Diễn_xuất hay đến mức không giống diễn .,Trung lập
988,19,"Những video đó , top 10 khoảnh_khắc các diễn_viên không diễn_xuất",Không liên quan
989,31,Bạn của tôi 19 tuổi và anh kia 31 tuổi ? Các bạn sẽ phản_ứng thế_nào trong trường_hợp này ?,Trung lập
990,57,"Chuyện gì đang xảy ra vậy , tại_sao anh ta lại bị ghét và cả chương_trình này nữa ? Tôi thấy có gì sai đâu . Tôi từng xem nó khi còn bé và thấy nó rất dễ_thương mà , anh ta yêu cô ấy .",Trung lập
991,47,Tôi đoán là tôi biết có gì đó không ổn ở anh ta vì tôi đã xem gần như tất_cả các bộ phim_truyền_hình và điện_ảnh của anh ấy nhưng tôi không_thể_nào thích anh ấy được .,Không ủng hộ
992,11,Vậy_mà không hiểu sao mọi người vẫn ủng_hộ ông ta .,Không ủng hộ
993,7,Kim_Soo_Hyun đúng là ác_quỷ,Không ủng hộ
994,21,"Nhìn hắn ngớ_ngẩn kiểu gì ấy , không hiểu sao con gái lại thích cái vẻ ngoài đó được .",Không ủng hộ
995,10,"Hãy để Kim_So_Hyun yên , chúng_tôi yêu bạn .",Ủng hộ
996,18,"Mỗi lần nhìn thấy anh ta , tôi lại thấy anh ta đáng sợ hơn .",Không ủng hộ
997,34,"Đây là_Kim_Hyun_Soo , cô ấy sinh năm 2000 , giống như Kim_Sae_Ron , cô ấy 13 tuổi ở đây và Kim_Sae_Ron cũng 13 tuổi , còn anh ấy 25 tuổi .",Không liên quan
998,26,"Đã được chứng_minh hay vẫn chỉ là cáo_buộc thôi ? Thật là lãng_phí , anh ấy là một diễn_viên giỏi .",Trung lập
999,12,"Cười chết mất , mặt anh ta nghiêm_túc thế .",Không ủng hộ
1000,8,Thôi đi mấy người làm ơn ! !,Trung lập
1001,30,Đang định giới_thiệu bộ phim này cho ai đó thì tin_tức ập đến ngay_lập_tức ...,Trung lập
1002,11,Tôi vừa xem xong bộ phim đó rồi .,Không liên quan
1003,13,Tôi luôn ghét hắn ! Tôi có_thể đọc vị người khác .,Không ủng hộ
1004,9,"Ôi trời , nghèo_khổ thật .",Không liên quan
1005,15,""" 10 lần các diễn_viên không diễn_xuất """,Không liên quan
1006,59,"Hãy để Chúa và nghiệp phán_xét và ngừng dẫn_dắt những người nổi_tiếng đến nấm mồ sớm . Bạn có_thể hối_hận nếu anh ấy chết bây_giờ , đừng quá nhanh_chóng phán_xét . Đấu_tranh cho hoà_bình và sự_thật .",Trung lập
1007,31,"Có phải đây là cảnh trong bộ phim_truyền_hình Hàn_Quốc "" Vì sao đưa anh tới "" của anh ấy không ? Với cả đây là cảnh hồi_tưởng nữa .",Không liên quan
1008,28,"Với tình_huống mà người đàn_ông này đang gặp phải , anh ấy không an_toàn . # PROTECTKIMSOOHYUN",Ủng hộ
1009,18,"Ôi , tất_cả mấy file PDF này phải chuyển sang file Word hết .",Không liên quan
1010,6,Tôi đang rất sợ_hãi .,Không liên quan
1011,17,Tao xin_lỗi nhưng_mà mọi người vẫn yêu Kim_Soo_Hyun .,Ủng hộ
1012,58,"Làm_ơn dừng lại đi mọi người . Tui không phải fan của Kim_So_Hyun nhưng làm_ơn để yên cho "" Vì Sao Đưa_Anh_Tới "" đi ... Tui thật_sự rất thích bộ phim này và luôn xem_lại mỗi khi buồn , giờ tui không_thể xem nó một_cách bình_thường được nữa .",Trung lập
1013,19,Chưa đủ bằng_chứng cho thấy Kim_Soo_Hyun hẹn_hò với trẻ vị_thành_niên .,Trung lập
1014,44,"Mấy người muốn thấy Kim_Soo_Hyun trước khi đi ngủ à ? Cũng chính những người từng bắt_nạt Sae-ron đến chết , giờ lại giả_vờ quan_tâm cô ấy .",Không ủng hộ
1015,18,"Mọi người ơi elain , chuyện gì đang xảy ra với Kim_Soo_Hyun vậy ?",Trung lập
1016,25,"Điều ngớ_ngẩn nhất là tôi chưa bao_giờ thấy anh ta hấp_dẫn , chỉ có những nữ chính của anh ta thôi .",Không liên quan
1017,7,Cuộc_chơi là cuộc_chơi .,Không liên quan
1018,16,Ai là đạo_diễn vậy ? Họ cố_tình làm đó ..,Trung lập
1019,28,"Những bằng_chứng chúng_ta có đến thời_điểm hiện_tại cho thấy anh ta có tội , vậy thì anh ta CÓ TỘI !",Không ủng hộ
1020,4,tiêu_đề,Không liên quan
1021,14,"Bae_Rona , Oh_Yoon_Hee sẽ giết hắn .",Không liên quan
1022,4,Drake phiên_bản Hàn_Quốc,Không liên quan
1023,13,""" Top 10 lần các diễn_viên không diễn """,Không liên quan
1024,20,Tôi thật_sự tức_giận vì bộ phim này giờ đã bị huỷ_hoại . Thật_sự đấy .,Không ủng hộ
1025,15,Đừng xem nếu bạn chỉ_trích nó .,Không liên quan
1026,4,Diễn_viên xuất_sắc nhất,Ủng hộ
1027,12,Rõ_ràng là anh ta không phải rồi .,Không ủng hộ
1028,39,"Kendrick :_Kim_Hyun_Soo "" Tôi nghe nói cậu thích mấy em trẻ ""_Kim_Hyun_Soo : "" Bọn họ không giống chúng_ta , bọn họ không giống chúng_ta , bọn họ không giống chúng_ta """,Không liên quan
1029,6,Hãy cứu chúng_ta khỏi Kim_Soo_Hyun,Không ủng hộ
1030,11,Ông bạn này không hề đùa về trẻ_con đâu .,Không ủng hộ
1031,11,Tên của bộ truyện là gì ?,Không liên quan
1032,6,Ôi Rona bé_bỏng của tôi,Không liên quan
1033,12,và không sao khi không ổn ...,Không liên quan
1034,7,Bây_giờ đáng sợ quá .,Trung lập
1035,3,Ôi trời .,Không liên quan
1036,15,Bạn không_thể hạ gục anh ấy ! ! Rồi mọi chuyện sẽ qua thôi .,Ủng hộ
1037,19,"Mọi người biết gì về bộ phim huyền_thoại không drama "" Vì Sao Đưa_Anh_Tới "" này ?",Không liên quan
1038,26,Đây là điều tồi_tệ nhất tôi từng thấy về Kim_Soo_Hyun kể từ khi scandal này nổ ra .,Không ủng hộ
